སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ། ||| Homage to all buddhas and bodhisattvas!
རིགས་ཀྱི་བུ་དེ་དེ་བཞིན་གཤེགས་པ་མ་གཏོགས་པར་སེམས་ཅན་ཐམས་ཅད་ཀྱིས་མཆོད་པའི་དམ་པ་ཐམས་ཅད་ཀྱིས་མཆོད་པར་བྱ་བ་ཡིན་གྱིས། ། ||| This son of noble family is someone whom all sentient beings, with the exception of the tathāgatas, should worship with every supreme offering.
ད་ཁྱེད་འདིར་ལྷགས་པ་ཐམས་ཅད་ཀྱིས་བསུ་བར་གྱིས་ཤིག ། ||| Therefore, all of you who have gathered here should now welcome him.
མཆོད་པ་དང་བཀུར་སྟི་ཐམས་ཅད་ཀྱིས་དེ་ལ་ཅི་ནུས་པར་རིན་པོ་ཆེའི་གདུགས་དང་། རྒྱལ་མཚན་དང་། བ་དན་དང་། མེ་ཏོག་དང་། སྤོས་དང་། ཕྲེང་བ་དང་། བྱུག་པ་དང་། ལྷའི་གོས་དང་། རྒྱན་དང་། སྣོད་སྣ་ཚོགས་ཀྱིས་བཀུར་སྟིར་གྱིས་ཤིག ། ||| “Using every mode of worship and respect, honor him as much as you can with jeweled umbrellas, victory banners, flags, flowers, incense, garlands, ointments, divine garments, ornaments, and vessels of many kinds.
རིམ་གྲོར་གྱིས་ཤིག །བསྟི་སྟང་གྱིས་ཤིག །མཆོད་པར་གྱིས་ཤིག ||| Honor, venerate, and revere him.
ལམ་བྱི་དོར་གྱིས་ཤིག །བརྒྱན་པར་གྱིས་ཤིག །བསྟོད་པ་སྣ་ཚོགས་ཀྱིས་བསྟོད་པར་གྱིས་ཤིག ། ||| Sweep his path, adorn him with ornaments, and praise him in different ways.
ཁྱེད་ཐམས་ཅད་ཀྱང་དེ་ལྟ་བུའི་ཡོན་ཏན་ཐོབ་པ་དང་། སྣོད་དུ་གྱུར་པར་རིང་པོར་མི་ཐོགས་པར་འགྱུར་རོ། ། ||| All of you will also acquire excellent qualities like his, and before long become vessels like him.”
དེ་ནས་འཁོར་ལྷགས་པ་མ་ལུས་པ་མཐའ་དག་སྟན་ལས་ལངས་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནམ་མཁའི་སྙིང་པོ་ཕྱོགས་གང་ལོགས་ན་སྣང་བའི་ཕྱོགས་དེ་ལོགས་སུ་མངོན་དུ་ཕྱོགས་ནས་ ||| All in the assembly without exception then rose from their seats and turned toward where the bodhisattva mahāsattva Ākāśagarbha appeared.
ཐལ་མོ་སྦྱར་ཏེ། སྙིང་ནི་རབ་ཏུ་དགའ། བཞིན་ནི་རབ་ཏུ་འཛུམ། མིག་ཀྱང་རབ་ཏུ་དང་བས་ལྟ་ཞིང་འདུག་པར་གྱུར་པ་དང་། ||| With overjoyed hearts, happily smiling faces, and eyes full of admiration, they stood with palms joined and gazed at him.
འཁོར་དེ་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དང་། ཉན་ཐོས་ཆེན་པོ་དང་། ལྷའི་དབང་པོ་དང་། ||| that assembly were bodhisattva mahāsattvas and śrāvakas, the lord of devas,
ཀླུའི་དབང་པོ་དང་། གནོད་སྦྱིན་གྱི་དབང་པོ་དང་། དྲི་ཟའི་དབང་པོ་དང་། ||| the lord of nāgas, the lord of yakṣas, the lord of gandharvas,
ལྷ་མ་ཡིན་གྱི་དབང་པོ་དང་། ནམ་མཁའ་ལྡིང་གི་དབང་པོ་དང་། མི་འམ་ཅིའི་དབང་པོ་དང་། ། ||| the lord of asuras, the lord of garuḍas, the lord of kinnaras,
ལྟོ་འཕྱེ་ཆེན་པོའི་དབང་པོ་དང་། དྲང་སྲོང་མངོན་པར་ཤེས་པ་ལྔ་དང་ལྡན་པ་ ||| the lord of mahoragas, and seers in possession of the five kinds of supernatural knowledge.
དེ་དག་ཐམས་ཅད་འདི་སྙམ་དུ་སེམས་པར་གྱུར་ཏེ། ||| All of them were thinking the same thought:
བདག་ཅག་གིས་རིགས་ཀྱི་བུ་འདི་ལ་བཀོད་པའི་མཆོག་ཇི་ལྟ་བུ་ཞིག་གིས་བཀུར་སྟི་བྱ་སྙམ་མོ། ||| “What kind of sublime display shall we prepare to honor him with?”
དེ་ནས་དེའི་ཚེ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནམ་མཁའི་སྙིང་པོས་སངས་རྒྱས་ཀྱི་ཞིང་མི་མཇེད་འདི་ཐམས་ཅད་མ་ལུས་པར་རིན་པོ་ཆེ་སྣ་བདུན་ལས་བྱས་ཤིང་། ||| At that very moment, the bodhisattva mahāsattva Ākāśagarbha manifested this buddhafield, the Sahā world, as being made entirely of seven precious materials.
རི་དང་། འབྲོག་དང་། རི་སྐམ་དང་། ཕུག་དང་། གྲོག་པོ་དང་། གཡང་ས་དང་། རྩྭ་དང་། རྩིག་པ་དང་། བོང་བ་དང་། གསེག་མ་དང་། དྲི་ང་བ་ལ་སོགས་པ་མེད་ལ་ལག་མཐིལ་ལྟ་བུར་མཉམ་པར་སྤྲུལ་ཏོ། ||| It was free of mountains, high lands, rocky landscapes, caves, ravines, abysses, grasses, walls, soil, thorns, unpleasant odors, and so on, and was smooth like the palm of a hand.
དེས་དཔལ་དྲི་ཟའི་སྐད་དུ་བརྗོད་པའི་གླུ་དབྱངས་དང་། ||| He manifested melodies sung by the glorious gandharvas,
ཤིང་ཐམས་ཅད་ཀྱང་རིན་པོ་ཆེ་སྣ་བདུན་ལས་བྱས་ཏེ། ||| and all the trees, made of seven precious materials,
དྲི་ཞིམ་པ་དང་། འདབ་མ་དང་། མེ་ཏོག་དང་། འབྲས་བུར་ལྡན་པར་སྤྲུལ་ཏོ། ། ||| bore delicious fragrances, leaves, flowers, and fruits.
ཤིང་ལྗོན་པ་དང་། རྩྭ་དང་། སྐམ་ཤིང་དང་། འདབ་མ་ས་ལ་རྟེན་པ་ཐམས་ཅད་ཀྱང་རིན་པོ་ཆེ་སྣ་བདུན་ལས་བྱས་པ་སྤྲུལ་ཏོ། ། ||| He also caused all of the trees, grass, dry wood, and leaves, everything on the ground , to appear as if made of the seven precious materials.
མི་མཇེད་ཀྱི་འཇིག་རྟེན་གྱི་ཁམས་འདི་ཐམས་ཅད་ན་ཡང་ནད་ནི་རབ་ཏུ་ཞི། ||| Moreover, he completely healed the diseases of the entire Sahā world.
སེམས་ཅན་དམྱལ་བ་པ་དང་། དུད་འགྲོའི་སྐྱེ་གནས་པ་དང་། གཤིན་རྗེའི་འཇིག་རྟེན་པ་རྣམས་ཀྱི་སྡུག་བསྔལ་ཐམས་ཅད་ཀྱང་རབ་ཏུ་ཞི། ||| He pacified all the sufferings of hell beings, and of those abiding in the animal realms and in the world of Yama, the lord of death.
སེམས་ཅན་དག་གིས་ཀྱང་ཟས་དང་། སྐོམ་དང་། གོས་དང་། ཆོས་གོས་དང་། རྒྱན་དག་ཐོབ་པར་གྱུར་ཏོ། ། ||| These beings received food, drink, clothing, Dharma robes, and ornaments.
དེའི་ཚེ་གང་དག་མི་མཇེད་ཀྱི་འཇིག་རྟེན་གྱི་ཁམས་སུ་གཏོགས་པའི་སེམས་ཅན་དེ་དག་ཐམས་ཅད་ཀྱང་བསམ་པ་ཡོངས་སུ་རྫོགས་པར་གྱུར་ཏེ། ||| At that moment, the wishes of all beings in the realm of the Sahā world were completely fulfilled.
གཟུགས་བཟང་བ། མཛེས་པ་བལྟ་ན་སྡུག་པ། ཁ་དོག་བཟང་པོ་རྒྱས་པ་མཆོག་དང་ལྡན་ཞིང་ཡན་ལག་ཐམས་ཅད་ནི་ཡོངས་སུ་རྫོགས། ||| They were possessed of good bodies, alluring beauty, sublime excellent complexions, and perfect limbs.
རྡུལ་མེད་པ་རབ་རིབ་དང་བྲལ་བའི་སྣང་བའི་དཀྱིལ་འཁོར་གྱི་འོད་ཀྱིས་ནི་མཛེས་པར་བྱས། ||| The bright radiance of an illuminating orb of light, free of dust and dimness, made them even more beautiful.
ཉོན་མོངས་པ་རྣམས་དང་ནི་བྲལ། སེམས་ནི་རབ་ཏུ་ཞི། ||| They were free of mental afflictions, their minds were very calm,
དགེ་བ་ཐམས་ཅད་ལ་ནི་སེམས་མོས། ||| inclined to every kind of virtue,
དཀོན་མཆོག་གསུམ་ལ་ནི་སེམས་རབ་ཏུ་དད་པར་གྱུར་ནས་ ||| and their faith in the Three Jewels deepened.
འཁོར་དེར་ལྷགས་པའི་སེམས་ཅན་རེ་རེའི་ལག་པ་གཉིས་ཀ་ན་ཡང་ནོར་བུ་རིན་པོ་ཆེ་ཐོགས་པར་མཐོང་བར་སྤྲུལ་ནས་ ||| Next, he manifested precious jewels in the hands of all the beings gathered in this assembly,
ནོར་བུ་རིན་པོ་ཆེ་དེ་རེ་རེ་ལས་ཀྱང་སོ་སོ་དང་འཚམ་པའི་འོད་ཟེར་གྱི་སྣང་བ་བྱུང་བར་གྱུར་ཏེ། ། ||| each jewel radiating its own light rays.
མི་མཇེད་ཀྱི་འཇིག་རྟེན་གྱི་ཁམས་འདི་ཐམས་ཅད་མ་ལུས་པར་སྣང་བ་ཆེན་པོ་དེས་ཁྱབ་པར་གྱུར་ཏོ། ། ||| The entire realm of the Sahā world was completely pervaded by that great light.
ནོར་བུ་རིན་པོ་ཆེ་དེ་དག་ལས་ཀྱང་རོལ་མོའི་སྒྲ་སྣ་ཚོགས་བྱུང་བར་གྱུར་ཏོ། །ནོར་བུ་རིན་པོ་ཆེ་སྣ་ཚོགས་ཀྱི་ཆར་ཡང་མངོན་པར་བབ་པར་གྱུར་ཏོ། ||| Different kinds of melodious sounds also emanated from those jewels as a rain of a multitude of jewels showered down.
གོས་བཟང་པོ་སྣ་ཚོགས་ཀྱི་ཆར་དང་། རྒྱན་སྣ་ཚོགས་ཀྱི་ཆར་དང་། མེ་ཏོག་སྣ་ཚོགས་ཀྱི་ཆར་དང་། སྤོས་སྣ་ཚོགས་ཀྱི་ཆར་དང་། ཕྲེང་བ་སྣ་ཚོགས་ཀྱི་ཆར་དང་། གདུགས་སྣ་ཚོགས་ཀྱི་ཆར་དང་། སྣོད་སྣ་ཚོགས་ཀྱི་ཆར་དང་། འབྲས་བུ་སྣ་ཚོགས་ཀྱི་ཆར་ཡང་བབ་པར་གྱུར་ཏོ། ། ||| Rains of various fine garments, of ornaments, and of flowers, incense, garlands, parasols, vessels, and of fruit also showered down.
